region,ym,d,minTemp,maxTemp,weather
강원,200309,11,20.0,25.0,흐림/안개/비
강원,200309,12,19.0,22.0,흐림/비
강원,200309,13,21.0,27.0,구름많음/비
강원,200309,14,19.0,29.0,구름조금/안개
강원,200309,15,18.0,25.0,구름조금/안개
강원,200309,16,18.0,29.0,맑음/안개
강원,200309,17,19.0,28.0,구름많음/안개
강원,200309,18,18.0,20.0,흐림/비
강원,200309,19,16.0,19.0,흐림/비
강원,200309,20,15.0,22.0,구름많음/비
강원,200309,21,13.0,20.0,구름많음/비
강원,200309,22,12.0,22.0,맑음
강원,200309,23,12.0,22.0,구름조금
강원,200309,24,13.0,20.0,흐림/비
강원,200309,25,16.0,24.0,구름조금/안개/비
강원,200309,26,16.0,28.0,맑음
강원,200309,27,15.0,22.0,구름많음
강원,200309,28,15.0,22.0,구름많음
강원,200309,29,13.0,19.0,구름조금/비
강원,200309,30,10.0,23.0,구름조금/안개
강원,200310,1,18.0,21.0,흐림
강원,200310,2,14.0,23.0,구름조금
강원,200310,3,12.0,19.0,구름조금
강원,200310,4,12.0,19.0,구름조금
강원,200310,5,11.0,21.0,구름많음
강원,200310,6,13.0,21.0,구름조금
강원,200310,7,12.0,21.0,맑음/안개
강원,200310,8,11.0,23.0,맑음
강원,200310,9,13.0,23.0,맑음
강원,200310,10,12.0,23.0,구름조금
강원,200310,11,12.0,21.0,구름많음
강원,200310,12,15.0,17.0,흐림/이슬비
강원,200310,13,10.0,15.0,흐림/안개/비
강원,200310,14,10.0,20.0,구름조금
강원,200310,15,8.0,18.0,맑음
강원,200310,16,10.0,18.0,맑음
강원,200310,17,10.0,20.0,맑음
강원,200310,18,10.0,20.0,맑음
강원,200310,19,9.0,21.0,맑음
강원,200310,20,10.0,20.0,구름조금
강원,200310,21,12.0,22.0,구름조금
강원,200310,22,10.0,19.0,구름조금
강원,200310,23,6.0,16.0,맑음
강원,200310,24,8.0,19.0,맑음
강원,200310,25,10.0,19.0,구름조금/안개
강원,200310,26,6.0,17.0,맑음
강원,200310,27,10.0,23.0,맑음
강원,200310,28,6.0,17.0,맑음/비
강원,200310,29,5.0,17.0,맑음
강원,200310,30,8.0,22.0,구름조금
강원,200310,31,13.0,21.0,구름조금
강원,200311,1,15.0,26.0,맑음
강원,200311,2,17.0,24.0,맑음
강원,200311,3,9.0,22.0,구름조금/안개
강원,200311,4,7.0,18.0,맑음
강원,200311,5,9.0,20.0,구름조금
강원,200311,6,10.0,18.0,구름조금
강원,200311,7,9.0,15.0,구름많음/안개/비
강원,200311,8,8.0,10.0,흐림/비
강원,200311,9,9.0,10.0,흐림/비
강원,200311,10,9.0,11.0,흐림/비
강원,200311,11,9.0,11.0,흐림/비
강원,200311,12,8.0,9.0,흐림/비
강원,200311,13,6.0,10.0,구름많음/비
강원,200311,14,5.0,16.0,구름조금
강원,200311,15,10.0,19.0,구름많음
강원,200311,16,5.0,13.0,맑음
강원,200311,17,2.0,14.0,맑음
강원,200311,18,8.0,17.0,구름조금
강원,200311,19,8.0,15.0,흐림
강원,200311,20,10.0,13.0,흐림/안개/비
강원,200311,21,1.0,13.0,맑음
강원,200311,22,-1.0,7.0,맑음
강원,200311,23,-1.0,9.0,맑음
강원,200311,24,2.0,12.0,구름많음
강원,200311,25,6.0,13.0,구름많음/비
강원,200311,26,7.0,11.0,흐림/안개/비
강원,200311,27,7.0,10.0,흐림/비
강원,200311,28,8.0,12.0,흐림/비
강원,200311,29,10.0,12.0,흐림/안개/비
강원,200311,30,9.0,13.0,흐림/안개/비
강원,200312,1,6.0,15.0,구름조금
강원,200312,2,5.0,12.0,구름조금
강원,200312,3,4.0,11.0,맑음
강원,200312,4,0.0,9.0,구름조금
강원,200312,5,3.0,10.0,흐림/비
강원,200312,6,1.0,11.0,구름많음/안개/비
강원,200312,7,-5.0,1.0,맑음
강원,200312,8,-3.0,6.0,구름조금
강원,200312,9,-2.0,4.0,구름조금
강원,200312,10,-1.0,8.0,구름조금
강원,200312,11,2.0,9.0,구름많음
강원,200312,12,1.0,8.0,구름조금
강원,200312,13,0.0,9.0,맑음
강원,200312,14,1.0,9.0,맑음
강원,200312,15,1.0,5.0,맑음
강원,200312,16,-1.0,11.0,구름조금
강원,200312,17,-2.0,5.0,구름조금
강원,200312,18,-3.0,3.0,구름많음
강원,200312,19,-6.0,-1.0,맑음
강원,200312,20,-8.0,2.0,맑음
강원,200312,21,-3.0,10.0,맑음
강원,200312,22,4.0,12.0,맑음
강원,200312,23,7.0,13.0,맑음
강원,200312,24,6.0,12.0,맑음/안개
강원,200312,25,1.0,9.0,맑음/안개
강원,200312,26,-4.0,2.0,맑음
강원,200312,27,-5.0,7.0,맑음
강원,200312,28,1.0,9.0,구름조금
강원,200312,29,5.0,11.0,구름조금/안개
강원,200312,30,2.0,9.0,구름많음
강원,200312,31,2.0,8.0,구름조금
강원,200401,1,4.0,8.0,구름조금/안개
강원,200401,2,2.0,8.0,구름조금/안개
강원,200401,3,2.0,9.0,맑음
강원,200401,4,0.0,8.0,맑음
강원,200401,5,1.0,10.0,맑음
강원,200401,6,1.0,10.0,구름조금
강원,200401,7,1.0,9.0,맑음
강원,200401,8,-2.0,7.0,구름조금
강원,200401,9,1.0,10.0,구름조금
강원,200401,10,0.0,8.0,구름조금
강원,200401,11,-2.0,6.0,구름조금
강원,200401,12,-2.0,5.0,구름많음
강원,200401,13,-5.0,0.0,구름조금
강원,200401,14,-6.0,4.0,구름조금
강원,200401,15,-2.0,6.0,구름조금
강원,200401,16,-1.0,3.0,흐림/눈
강원,200401,17,0.0,3.0,흐림/눈
강원,200401,18,0.0,6.0,구름많음
강원,200401,19,-1.0,4.0,맑음
강원,200401,20,-5.0,2.0,맑음
강원,200401,21,-14.0,-3.0,맑음
강원,200401,22,-16.0,-5.0,맑음
강원,200401,23,-9.0,0.0,구름조금
강원,200401,24,-7.0,3.0,맑음
강원,200401,25,-7.0,0.0,맑음
강원,200401,26,-6.0,3.0,구름조금
강원,200401,27,-5.0,5.0,맑음
강원,200401,28,-1.0,8.0,맑음
강원,200401,29,0.0,9.0,맑음
강원,200401,30,0.0,8.0,맑음/안개
강원,200401,31,0.0,11.0,구름조금
강원,200402,1,1.0,10.0,구름많음/안개
강원,200402,2,-3.0,7.0,구름조금/안개
강원,200402,3,-5.0,1.0,맑음
강원,200402,4,-5.0,4.0,맑음/눈
강원,200402,5,-5.0,1.0,맑음/눈
강원,200402,6,-7.0,1.0,맑음
강원,200402,7,-5.0,1.0,맑음
강원,200402,8,-2.0,7.0,구름조금
강원,200402,9,-4.0,5.0,맑음
강원,200402,10,-2.0,8.0,구름조금
강원,200402,11,2.0,8.0,맑음/안개
강원,200402,12,0.0,9.0,맑음
강원,200402,13,2.0,10.0,구름조금
강원,200402,14,1.0,9.0,구름조금/비
강원,200402,15,1.0,11.0,맑음
강원,200402,16,-1.0,10.0,맑음
강원,200402,17,5.0,12.0,맑음
강원,200402,18,4.0,15.0,맑음
강원,200402,19,6.0,20.0,맑음
강원,200402,20,5.0,14.0,구름조금
강원,200402,21,10.0,19.0,흐림/안개/비
강원,200402,22,2.0,10.0,흐림/비
강원,200402,23,1.0,8.0,구름조금
강원,200402,24,3.0,11.0,구름조금
강원,200402,25,5.0,15.0,구름조금/비
강원,200402,26,1.0,6.0,맑음
강원,200402,27,-1.0,9.0,구름조금
강원,200402,28,4.0,18.0,구름많음
강원,200402,29,4.0,10.0,구름많음
강원,200403,1,1.0,6.0,구름조금
강원,200403,2,-2.0,4.0,맑음
강원,200403,3,-3.0,3.0,구름조금
강원,200403,4,-4.0,4.0,구름조금/눈
강원,200403,5,-1.0,2.0,흐림/눈
강원,200403,6,-4.0,2.0,맑음
강원,200403,7,-6.0,4.0,맑음
강원,200403,8,0.0,9.0,구름조금
강원,200403,9,5.0,16.0,맑음
강원,200403,10,12.0,20.0,구름많음/황사
강원,200403,11,6.0,13.0,구름많음/황사
강원,200403,12,6.0,14.0,구름조금
강원,200403,13,6.0,14.0,구름조금
강원,200403,14,4.0,10.0,구름조금
강원,200403,15,3.0,15.0,구름조금/안개
강원,200403,16,9.0,24.0,구름많음
강원,200403,17,5.0,20.0,구름많음
강원,200403,18,0.0,7.0,맑음
강원,200403,19,-1.0,10.0,구름조금
강원,200403,20,4.0,13.0,구름조금
강원,200403,21,3.0,11.0,흐림
강원,200403,22,4.0,11.0,구름많음/안개
강원,200403,23,2.0,16.0,구름조금
강원,200403,24,5.0,16.0,구름조금
강원,200403,25,3.0,11.0,구름많음
강원,200403,26,2.0,15.0,맑음
강원,200403,27,4.0,21.0,맑음
강원,200403,28,11.0,24.0,구름조금
강원,200403,29,14.0,21.0,흐림
강원,200403,30,7.0,19.0,구름조금/황사
강원,200403,31,6.0,16.0,맑음
강원,200404,1,6.0,15.0,구름많음/비
강원,200404,2,6.0,11.0,구름조금/비
강원,200404,3,3.0,10.0,구름조금
강원,200404,4,2.0,11.0,구름조금
강원,200404,5,8.0,20.0,맑음
강원,200404,6,10.0,16.0,흐림
강원,200404,7,5.0,13.0,구름많음/비
강원,200404,8,5.0,20.0,맑음
강원,200404,9,13.0,24.0,맑음
강원,200404,10,16.0,27.0,구름조금
강원,200404,11,12.0,23.0,구름조금
강원,200404,12,8.0,21.0,구름조금
강원,200404,13,6.0,15.0,구름조금
강원,200404,14,8.0,21.0,구름조금
강원,200404,15,10.0,25.0,구름조금
강원,200404,16,17.0,27.0,맑음
강원,200404,17,12.0,20.0,맑음
강원,200404,18,12.0,33.0,구름많음/비
강원,200404,19,15.0,22.0,구름많음/비
강원,200404,20,14.0,25.0,맑음
강원,200404,21,18.0,29.0,구름많음/안개
강원,200404,22,8.0,25.0,흐림/안개/천둥번개/비
강원,200404,23,8.0,15.0,구름조금/황사
강원,200404,24,7.0,15.0,맑음
강원,200404,25,12.0,21.0,흐림
강원,200404,26,6.0,17.0,흐림/비
강원,200404,27,5.0,9.0,구름많음/비
강원,200404,28,5.0,22.0,맑음
강원,200404,29,15.0,26.0,구름조금
강원,200404,30,10.0,19.0,흐림
강원,200405,1,7.0,15.0,구름많음
강원,200405,2,9.0,18.0,구름많음
강원,200405,3,11.0,21.0,흐림/비
강원,200405,4,11.0,21.0,구름많음/비
강원,200405,5,13.0,25.0,맑음
강원,200405,6,13.0,25.0,맑음
강원,200405,7,12.0,22.0,구름조금
강원,200405,8,16.0,24.0,흐림/안개/비
강원,200405,9,13.0,16.0,흐림/비
강원,200405,10,12.0,20.0,구름많음/안개/비
강원,200405,11,15.0,23.0,구름많음
강원,200405,12,12.0,17.0,흐림/비
강원,200405,13,11.0,17.0,흐림/안개
강원,200405,14,14.0,24.0,구름조금
강원,200405,15,17.0,22.0,흐림/비
강원,200405,16,16.0,22.0,흐림
강원,200405,17,16.0,22.0,구름많음
강원,200405,18,14.0,25.0,구름조금/비
강원,200405,19,20.0,30.0,구름조금
강원,200405,20,16.0,28.0,구름많음/소나기/천둥번개
강원,200405,21,14.0,24.0,구름많음/소나기/안개
강원,200405,22,14.0,25.0,맑음
강원,200405,23,14.0,22.0,구름조금
강원,200405,24,11.0,21.0,맑음
강원,200405,25,20.0,31.0,맑음
강원,200405,26,15.0,26.0,흐림
강원,200405,27,14.0,23.0,구름많음/비
강원,200405,28,15.0,26.0,흐림/안개/비
강원,200405,29,14.0,29.0,구름조금
강원,200405,30,17.0,24.0,구름많음/비
강원,200405,31,16.0,24.0,구름조금
강원,200406,1,16.0,26.0,구름조금
강원,200406,2,16.0,28.0,맑음
강원,200406,3,15.0,32.0,맑음
강원,200406,4,20.0,32.0,구름많음
강원,200406,5,19.0,27.0,흐림
강원,200406,6,17.0,23.0,흐림
강원,200406,7,16.0,23.0,흐림
강원,200406,8,15.0,20.0,구름많음
강원,200406,9,19.0,28.0,맑음
강원,200406,10,15.0,23.0,맑음
강원,200406,11,13.0,27.0,구름조금
강원,200406,12,18.0,25.0,구름조금
강원,200406,13,18.0,29.0,맑음
강원,200406,14,22.0,31.0,맑음
강원,200406,15,19.0,27.0,구름많음
강원,200406,16,17.0,23.0,흐림
강원,200406,17,17.0,20.0,흐림/비
강원,200406,18,18.0,28.0,흐림
강원,200406,19,19.0,24.0,흐림/비
강원,200406,20,18.0,21.0,흐림/천둥번개/비
강원,200406,21,18.0,23.0,흐림/비
강원,200406,22,17.0,29.0,구름많음/비
강원,200406,23,21.0,29.0,구름많음/안개
강원,200406,24,22.0,30.0,흐림/안개
강원,200406,25,19.0,25.0,구름많음/안개
강원,200406,26,18.0,25.0,흐림/안개
강원,200406,27,20.0,24.0,흐림/소나기/안개
강원,200406,28,18.0,28.0,구름조금
강원,200406,29,23.0,30.0,구름많음
강원,200406,30,20.0,24.0,흐림
강원,200407,1,19.0,24.0,흐림/비
강원,200407,2,19.0,23.0,흐림/안개/비
강원,200407,3,19.0,25.0,흐림/안개/비
강원,200407,4,19.0,22.0,흐림/안개/비
강원,200407,5,20.0,28.0,구름많음
강원,200407,6,23.0,31.0,흐림/안개
강원,200407,7,18.0,26.0,흐림/비
강원,200407,8,18.0,20.0,흐림/비
강원,200407,9,18.0,28.0,구름많음
강원,200407,10,18.0,23.0,흐림/안개/천둥번개/비
강원,200407,11,18.0,22.0,흐림/안개/비
강원,200407,12,18.0,23.0,흐림/비
강원,200407,13,17.0,19.0,흐림/비
강원,200407,14,17.0,21.0,흐림/비
강원,200407,15,18.0,25.0,흐림/비
강원,200407,16,22.0,28.0,흐림/비
강원,200407,17,22.0,26.0,구름많음/비
강원,200407,18,25.0,30.0,구름많음
강원,200407,19,25.0,32.0,구름많음
강원,200407,20,28.0,33.0,구름조금
강원,200407,21,28.0,36.0,구름많음
강원,200407,22,28.0,35.0,구름조금
강원,200407,23,29.0,36.0,맑음
강원,200407,24,29.0,36.0,구름조금
강원,200407,25,22.0,30.0,흐림/안개/천둥번개/비
강원,200407,26,22.0,25.0,흐림/안개/이슬비
강원,200407,27,22.0,33.0,흐림
강원,200407,28,26.0,33.0,구름조금
강원,200407,29,24.0,31.0,맑음
강원,200407,30,23.0,33.0,구름조금
강원,200407,31,24.0,29.0,구름조금
강원,200408,1,21.0,24.0,흐림/비
강원,200408,2,21.0,27.0,흐림/비
강원,200408,3,21.0,31.0,구름많음/비
강원,200408,4,25.0,32.0,구름많음/소나기
강원,200408,5,23.0,28.0,흐림/소나기/안개
강원,200408,6,23.0,31.0,구름많음/안개
강원,200408,7,24.0,33.0,맑음
강원,200408,8,25.0,31.0,구름많음/소나기
강원,200408,9,25.0,32.0,구름조금
강원,200408,10,24.0,30.0,맑음/안개
강원,200408,11,22.0,33.0,맑음
강원,200408,12,21.0,30.0,맑음
강원,200408,13,23.0,30.0,구름많음/비
강원,200408,14,21.0,24.0,흐림/비
강원,200408,15,20.0,27.0,구름많음
강원,200408,16,21.0,28.0,흐림/비
강원,200408,17,20.0,25.0,흐림/안개/비
강원,200408,18,22.0,23.0,흐림/비
강원,200408,19,19.0,22.0,흐림/비
강원,200408,20,18.0,25.0,구름많음
강원,200408,21,17.0,23.0,흐림
강원,200408,22,18.0,22.0,흐림/비
강원,200408,23,17.0,18.0,흐림/비
강원,200408,24,17.0,27.0,구름조금
강원,200408,25,18.0,28.0,구름많음
강원,200408,26,19.0,24.0,흐림/비
강원,200408,27,20.0,25.0,구름많음
강원,200408,28,19.0,24.0,흐림
강원,200408,29,19.0,25.0,흐림
강원,200408,30,20.0,22.0,흐림/안개/이슬비
강원,200408,31,19.0,31.0,구름조금
강원,200409,1,23.0,31.0,구름조금/안개
강원,200409,2,22.0,29.0,맑음
강원,200409,3,20.0,28.0,구름많음
강원,200409,4,19.0,26.0,구름많음
강원,200409,5,18.0,27.0,구름많음/안개
강원,200409,6,19.0,26.0,구름많음/비
강원,200409,7,18.0,20.0,흐림/비
강원,200409,8,17.0,26.0,구름많음/비
강원,200409,9,19.0,28.0,구름많음
강원,200409,10,0.0,0.0,구름많음
강원,200409,11,0.0,0.0,흐림
강원,200409,12,16.0,19.0,흐림/비
강원,200409,13,19.0,27.0,구름많음/비
강원,200409,14,20.0,24.0,흐림
강원,200409,15,18.0,24.0,흐림/이슬비
강원,200409,16,19.0,26.0,구름많음/비
강원,200409,17,19.0,31.0,구름조금/안개
강원,200409,18,21.0,25.0,흐림/천둥번개/비
강원,200409,19,17.0,27.0,구름조금
강원,200409,20,15.0,22.0,흐림/비
강원,200409,21,15.0,22.0,구름많음/비
강원,200409,22,16.0,22.0,구름많음
강원,200409,23,16.0,23.0,구름많음
강원,200409,24,16.0,24.0,구름조금
강원,200409,25,15.0,23.0,구름많음
강원,200409,26,0.0,0.0,구름많음
강원,200409,27,0.0,0.0,구름조금
강원,200409,28,16.0,23.0,구름많음
강원,200409,29,16.0,23.0,구름많음/비
강원,200409,30,15.0,24.0,구름조금
강원,200410,1,16.0,25.0,흐림
강원,200410,2,10.0,18.0,구름조금
강원,200410,3,9.0,19.0,구름조금
강원,200410,4,11.0,20.0,구름조금
강원,200410,5,11.0,21.0,맑음
강원,200410,6,11.0,25.0,맑음
강원,200410,7,16.0,25.0,구름많음
강원,200410,8,15.0,22.0,구름많음/안개
강원,200410,9,18.0,21.0,구름많음
강원,200410,10,0.0,0.0,구름조금
강원,200410,11,12.0,25.0,구름조금
강원,200410,12,12.0,22.0,구름조금/안개
강원,200410,13,9.0,19.0,맑음
강원,200410,14,8.0,15.0,맑음
강원,200410,15,11.0,24.0,맑음
강원,200410,16,11.0,20.0,구름조금/안개
강원,200410,17,8.0,19.0,구름조금
강원,200410,18,12.0,20.0,구름많음/안개
강원,200410,19,11.0,21.0,구름조금/안개
강원,200410,20,11.0,19.0,구름많음
강원,200410,21,10.0,24.0,맑음/안개
강원,200410,22,12.0,20.0,맑음
강원,200410,23,8.0,16.0,구름조금
강원,200410,24,8.0,19.0,구름많음
강원,200410,25,12.0,21.0,구름많음/안개
강원,200410,26,11.0,14.0,흐림/비
강원,200410,27,7.0,17.0,구름조금
강원,200410,28,6.0,21.0,맑음
강원,200410,29,10.0,20.0,맑음
강원,200410,30,10.0,19.0,맑음/안개
강원,200410,31,9.0,20.0,구름많음/안개
강원,200411,1,12.0,18.0,구름많음/비
강원,200411,2,12.0,18.0,구름많음/비
강원,200411,3,9.0,15.0,구름조금/비
강원,200411,4,10.0,19.0,맑음
강원,200411,5,10.0,21.0,구름조금/안개
강원,200411,6,7.0,17.0,맑음
강원,200411,7,5.0,18.0,맑음
강원,200411,8,9.0,24.0,구름조금
강원,200411,9,13.0,20.0,구름많음/안개
강원,200411,10,12.0,17.0,흐림/안개/비
강원,200411,11,13.0,16.0,흐림/안개/이슬비
강원,200411,12,4.0,14.0,맑음
강원,200411,13,3.0,13.0,구름많음
강원,200411,14,7.0,15.0,구름많음
강원,200411,15,5.0,12.0,맑음
강원,200411,16,4.0,15.0,맑음
강원,200411,17,9.0,18.0,구름조금
강원,200411,18,9.0,17.0,구름조금
강원,200411,19,8.0,17.0,맑음/안개
강원,200411,20,5.0,15.0,구름조금/안개/비
강원,200411,21,5.0,15.0,맑음
강원,200411,22,7.0,17.0,맑음
강원,200411,23,9.0,18.0,맑음
강원,200411,24,8.0,16.0,구름조금
강원,200411,25,8.0,15.0,구름조금/안개
강원,200411,26,4.0,13.0,구름많음/진눈개비
강원,200411,27,6.0,13.0,맑음
강원,200411,28,6.0,15.0,맑음
강원,200411,29,2.0,13.0,맑음
강원,200411,30,2.0,12.0,맑음
강원,200412,1,5.0,13.0,맑음
강원,200412,2,5.0,13.0,구름조금
강원,200412,3,6.0,20.0,맑음
강원,200412,4,10.0,15.0,흐림/비
강원,200412,5,,,
강원,200412,6,2.0,13.0,구름조금
강원,200412,7,2.0,10.0,맑음
강원,200412,8,3.0,12.0,맑음
강원,200412,9,4.0,15.0,맑음
강원,200412,10,6.0,15.0,맑음
강원,200412,11,2.0,10.0,구름조금
강원,200412,12,3.0,14.0,구름조금
강원,200412,13,3.0,10.0,맑음
강원,200412,14,2.0,12.0,구름조금
강원,200412,15,8.0,16.0,흐림/비
강원,200412,16,4.0,10.0,구름조금/비
강원,200412,17,3.0,13.0,구름조금
강원,200412,18,3.0,11.0,구름조금
강원,200412,19,0.0,11.0,맑음
강원,200412,20,0.0,11.0,맑음
강원,200412,21,-2.0,5.0,맑음
강원,200412,22,-2.0,3.0,구름많음/눈
강원,200412,23,-3.0,2.0,흐림/눈
강원,200412,24,-2.0,6.0,구름많음
강원,200412,25,0.0,6.0,구름조금
강원,200412,26,-2.0,7.0,맑음
강원,200412,27,-3.0,5.0,맑음
강원,200412,28,-4.0,4.0,구름조금
강원,200412,29,-5.0,2.0,맑음/눈
강원,200412,30,-5.0,4.0,구름조금
강원,200412,31,-3.0,3.0,구름많음
강원,200501,1,-5.0,3.0,맑음
강원,200501,2,-2.0,6.0,구름조금
강원,200501,3,4.0,9.0,구름많음
강원,200501,4,-4.0,4.0,맑음
강원,200501,5,-7.0,4.0,구름조금
강원,200501,6,2.0,8.0,구름많음
강원,200501,7,-3.0,4.0,맑음
강원,200501,8,-5.0,3.0,맑음
강원,200501,9,-8.0,1.0,맑음
강원,200501,10,-7.0,1.0,맑음
강원,200501,11,-5.0,3.0,맑음
강원,200501,12,-7.0,3.0,맑음
강원,200501,13,-5.0,4.0,맑음
강원,200501,14,-4.0,4.0,구름조금
강원,200501,15,-2.0,6.0,구름조금
강원,200501,16,-2.0,3.0,구름많음/안개/진눈개비
강원,200501,17,-3.0,8.0,맑음
강원,200501,18,0.0,7.0,구름조금
강원,200501,19,-3.0,4.0,맑음
강원,200501,20,-6.0,1.0,맑음
강원,200501,21,-8.0,3.0,맑음
강원,200501,22,-5.0,6.0,구름조금
강원,200501,23,-1.0,7.0,구름조금
강원,200501,24,1.0,8.0,구름조금
강원,200501,25,-1.0,3.0,흐림/진눈개비
강원,200501,26,0.0,6.0,구름조금/안개/눈
강원,200501,27,3.0,9.0,구름조금
강원,200501,28,1.0,12.0,맑음
강원,200501,29,-1.0,8.0,구름조금
강원,200501,30,-5.0,4.0,구름조금
강원,200501,31,-8.0,-1.0,맑음
강원,200502,1,-13.0,-5.0,맑음
강원,200502,2,-9.0,3.0,맑음
강원,200502,3,-6.0,5.0,맑음
강원,200502,4,-2.0,5.0,구름조금
강원,200502,5,-2.0,5.0,맑음
강원,200502,6,-3.0,6.0,구름조금
강원,200502,7,1.0,6.0,흐림
강원,200502,8,0.0,6.0,구름많음/비
강원,200502,9,0.0,7.0,구름많음/안개
강원,200502,10,-4.0,4.0,맑음
강원,200502,11,-7.0,3.0,맑음
강원,200502,12,-6.0,2.0,구름조금
강원,200502,13,-4.0,7.0,맑음
강원,200502,14,-1.0,7.0,구름많음
강원,200502,15,0.0,8.0,구름많음/비
강원,200502,16,0.0,3.0,흐림/진눈개비
강원,200502,17,1.0,3.0,흐림/안개/진눈개비
강원,200502,18,1.0,4.0,흐림/진눈개비
강원,200502,19,-6.0,7.0,구름많음/비
강원,200502,20,-9.0,-1.0,맑음
강원,200502,21,-10.0,1.0,맑음
강원,200502,22,-6.0,6.0,구름많음/진눈개비
